fiscal_year,naics4,category,dollars,actions
2025,2111,hubzone,3620468.55,16
2025,2111,sdvosb,22425.00,3
2025,2111,vosb,22425.00,3
2025,2111,woman_owned,14444646.00,150
2025,2121,all,38085344.35,19
2025,2121,small_business,38085344.35,19
2025,2122,all,392388.00,6
2025,2122,small_business,392388.00,3
2025,2122,sdb,0.00,2
2025,2122,sdvosb,0.00,2
2025,2122,vosb,0.00,2
2025,2123,all,65723177.35,739
2025,2123,small_business,58159923.86,570
2025,2123,sdb,26719633.67,221
2025,2123,eight_a,7044077.27,23
2025,2123,wosb,5329620.33,102
2025,2123,edwosb,1453559.44,15
2025,2123,hubzone,6899330.28,55
2025,2123,sdvosb,1141503.32,46
2025,2123,vosb,1154334.32,51
2025,2123,woman_owned,5969578.84,118
2025,2131,all,43354348.84,685
2025,2131,small_business,37691437.91,474
2025,2131,sdb,22537883.55,142
2025,2131,eight_a,730875.58,6
2025,2131,wosb,15393931.15,88
2025,2131,edwosb,5657.86,6
2025,2131,hubzone,168550.53,13
2025,2131,sdvosb,912729.39,37
2025,2131,vosb,1013080.50,69
2025,2131,woman_owned,15395216.73,92
2025,2211,all,1909069169.65,5525
2025,2211,small_business,338300724.65,571
2025,2211,sdb,15617492.97,149
2025,2211,eight_a,1221930.02,12
2025,2211,wosb,925217.81,50
2025,2211,edwosb,26678.88,2
2025,2211,hubzone,184257.65,13
2025,2211,sdvosb,1425500.77,48
2025,2211,vosb,5572903.79,69
2025,2211,woman_owned,1677985.12,68
2025,2212,all,284838494.30,2584
2025,2212,small_business,108331159.85,992
2025,2212,sdb,10758744.56,291
2025,2212,eight_a,29122.50,3
2025,2212,wosb,7581919.52,177
2025,2212,edwosb,-350061.50,6
2025,2212,hubzone,3102115.97,86
2025,2212,sdvosb,1077836.29,14
2025,2212,vosb,1263947.44,30
2025,2212,woman_owned,8680543.31,227
2025,2213,all,1030775381.50,3910
2025,2213,small_business,191981097.25,989
2025,2213,sdb,123279886.15,446
2025,2213,eight_a,19702608.37,80
2025,2213,wosb,22315394.46,162
2025,2213,edwosb,7240720.25,65
2025,2213,hubzone,13429937.37,60
2025,2213,sdvosb,14014266.48,184
2025,2213,vosb,28467899.19,229
2025,2213,woman_owned,22793951.56,181
2025,2333,all,1522492.02,6
2025,2333,small_business,0.00,1
2025,2333,eight_a,0.00,1
2025,2333,woman_owned,0.00,1
2025,2349,all,1057192611.19,30
2025,2349,small_business,0.00,1
2025,2349,sdb,0.00,1
2025,2349,eight_a,0.00,1
2025,2361,all,469789748.81,1033
2025,2361,small_business,209410029.55,182
2025,2361,sdb,203816629.05,143
2025,2361,eight_a,15779744.01,44
2025,2361,wosb,2646939.78,55
2025,2361,edwosb,1901447.58,38
2025,2361,hubzone,10255379.26,45
2025,2361,sdvosb,2756933.36,16
2025,2361,vosb,2771399.35,17
2025,2361,woman_owned,2900498.49,65
2025,2362,all,31768575113.04,49280
2025,2362,small_business,13743803322.82,38499
2025,2362,sdb,9041129284.99,26763
2025,2362,eight_a,4157123128.72,14557
2025,2362,wosb,1970653552.29,6774
2025,2362,edwosb,883426431.66,3852
2025,2362,hubzone,2461793570.17,6949
2025,2362,sdvosb,3977795073.58,8801
2025,2362,vosb,4311786547.40,9455
2025,2362,woman_owned,2254925059.70,7295
2025,2371,all,2640080089.65,4312
2025,2371,small_business,977544904.39,3329
2025,2371,sdb,602326705.49,2105
2025,2371,eight_a,324735363.31,787
2025,2371,wosb,118954440.50,396
2025,2371,edwosb,29460441.31,161
2025,2371,hubzone,178751109.88,300
2025,2371,sdvosb,142451234.28,387
2025,2371,vosb,155129734.71,458
2025,2371,woman_owned,126195530.67,438
2025,2372,all,826566.80,10
2025,2372,small_business,666153.65,7
2025,2372,sdb,107977.79,3
2025,2372,sdvosb,159808.65,3
2025,2372,vosb,159808.65,3
2025,2373,all,1217965935.90,5573
2025,2373,small_business,1335870690.83,4746
2025,2373,sdb,875985983.95,2743
2025,2373,eight_a,374195692.89,1004
2025,2373,wosb,195085462.50,836
2025,2373,edwosb,132292740.90,398
2025,2373,hubzone,341951302.80,1028
2025,2373,sdvosb,32381744.94,366
2025,2373,vosb,82042059.50,583
2025,2373,woman_owned,238915226.87,901
2025,2379,all,10301814623.76,5758
2025,2379,small_business,2343091753.65,3556
2025,2379,sdb,1452698883.79,1938
2025,2379,eight_a,418065943.53,768
2025,2379,wosb,223983556.98,567
2025,2379,edwosb,36358556.24,218
2025,2379,hubzone,382712108.41,624
2025,2379,sdvosb,308108173.04,450
2025,2379,vosb,322285884.97,512
2025,2379,woman_owned,403697425.27,672
2025,2381,all,585989769.92,3330
2025,2381,small_business,511526195.97,2582
2025,2381,sdb,369356976.51,1744
2025,2381,eight_a,190519471.90,706
2025,2381,wosb,124594821.38,706
2025,2381,edwosb,73557453.75,355
2025,2381,hubzone,108917071.17,481
2025,2381,sdvosb,125226719.32,489
2025,2381,vosb,131023776.64,568
2025,2381,woman_owned,143659008.52,753
2025,2382,all,2174076018.30,17020
2025,2382,small_business,1505527703.40,12498
2025,2382,sdb,1008322288.10,7625
2025,2382,eight_a,601504607.97,3296
2025,2382,wosb,287038759.01,2348
2025,2382,edwosb,141489329.70,1004
2025,2382,hubzone,220729581.55,1355
2025,2382,sdvosb,546355115.67,3396
2025,2382,vosb,612848637.03,4019
2025,2382,woman_owned,294788184.11,2490
2025,2383,all,219875478.67,3622
2025,2383,small_business,159765294.94,2146
2025,2383,sdb,107473039.95,1520
2025,2383,eight_a,70893427.14,813
2025,2383,wosb,28321761.95,668
2025,2383,edwosb,14057695.69,405
2025,2383,hubzone,9413320.57,215
2025,2383,sdvosb,27364750.19,381
2025,2383,vosb,28107358.86,406
2025,2383,woman_owned,30445431.26,697
2025,2389,all,698538141.61,4358
2025,2389,small_business,448530639.28,3068
2025,2389,sdb,383940513.01,2097
2025,2389,eight_a,191740986.52,963
2025,2389,wosb,57516098.98,743
2025,2389,edwosb,22275781.12,272
2025,2389,hubzone,47832693.40,407
2025,2389,sdvosb,90242717.78,477
2025,2389,vosb,110842487.38,611
2025,2389,woman_owned,58146133.76,779
2025,3111,all,21385963.74,313
2025,3111,small_business,17736132.76,179
2025,3111,sdb,3357407.81,39
2025,3111,wosb,3503451.45,46
2025,3111,sdvosb,175801.60,5
2025,3111,vosb,175801.60,5
2025,3111,woman_owned,3753151.65,52
2025,3112,all,268008777.10,709
2025,3112,small_business,142606321.23,457
2025,3112,sdb,15425221.14,137
2025,3112,eight_a,4700720.43,31
2025,3112,wosb,23956022.57,49
2025,3112,edwosb,-9291.81,5
2025,3112,hubzone,14146718.44,24
2025,3112,sdvosb,316230.37,3
2025,3112,vosb,2068618.12,26
2025,3112,woman_owned,23956022.57,49
2025,3113,all,58605336.03,62
2025,3113,small_business,48053.80,6
2025,3113,sdvosb,31599.00,1
2025,3113,vosb,31599.00,1
2025,3114,all,1506526954.69,2582
2025,3114,small_business,925535970.31,1742
2025,3114,sdb,170215976.70,397
2025,3114,eight_a,0.00,1
2025,3114,wosb,93656829.48,214
2025,3114,edwosb,21164.77,4
2025,3114,hubzone,38818421.37,98
2025,3114,sdvosb,35529062.08,104
2025,3114,vosb,62015921.58,141
2025,3114,woman_owned,96733404.73,224
2025,3115,all,471762133.99,11047
2025,3115,small_business,302806422.22,6508
2025,3115,sdb,6912937.26,555
2025,3115,eight_a,2263688.27,5
2025,3115,wosb,2093686.79,164
2025,3115,edwosb,26969.90,10
2025,3115,hubzone,50692665.92,71
2025,3115,sdvosb,419764.10,16
2025,3115,vosb,658456.18,25
2025,3115,woman_owned,13938715.37,273
2025,3116,all,1085393799.55,3111
2025,3116,small_business,517279007.82,2074
2025,3116,sdb,57423883.65,368
2025,3116,wosb,31374189.30,236
2025,3116,edwosb,847936.16,30
2025,3116,hubzone,59399338.26,132
2025,3116,sdvosb,43037254.16,180
2025,3116,vosb,58841867.73,281
2025,3116,woman_owned,31365101.48,242
2025,3117,all,262943892.89,283
2025,3117,small_business,137896011.58,130
2025,3117,sdb,37424971.48,62
2025,3117,wosb,928142.63,6
2025,3117,edwosb,65642.63,5
2025,3117,hubzone,3846.25,3
2025,3117,sdvosb,4825.00,2
2025,3117,vosb,4825.00,2
2025,3117,woman_owned,928142.63,6
2025,3118,all,1106444621.15,399247
2025,3118,small_business,305498345.77,216407
2025,3118,sdb,133865173.46,92232
2025,3118,eight_a,767885.63,2
2025,3118,wosb,13067547.43,17425
2025,3118,edwosb,375380.39,33
2025,3118,hubzone,44406426.29,2094
2025,3118,sdvosb,1917528.36,288
2025,3118,vosb,2224326.19,311
2025,3118,woman_owned,27403622.95,39498
2025,3119,all,2641877945.11,665084
2025,3119,small_business,1053014399.74,480478
2025,3119,sdb,277067471.12,126366
2025,3119,eight_a,8069445.30,71
2025,3119,wosb,73508664.28,24054
2025,3119,edwosb,4453802.24,457
2025,3119,hubzone,34666433.81,739
2025,3119,sdvosb,38752361.97,337
2025,3119,vosb,39807793.35,461
2025,3119,woman_owned,124679173.49,77275
2025,3121,all,42062865.75,5047
2025,3121,small_business,30522409.14,1724
2025,3121,sdb,4160697.38,1466
2025,3121,eight_a,487706.26,16
2025,3121,wosb,1573838.44,92
2025,3121,edwosb,100596.39,7
2025,3121,hubzone,2308612.67,1174
2025,3121,sdvosb,923305.95,20
2025,3121,vosb,20627533.10,33
2025,3121,woman_owned,3608219.41,205
2025,3122,all,264494.04,3
2025,3122,small_business,264494.04,3
2025,3122,sdb,264494.04,3
2025,3131,all,4290991.17,881
2025,3131,small_business,2382090.55,146
2025,3131,sdb,266638.69,58
2025,3131,eight_a,67790.74,15
2025,3131,wosb,340032.19,40
2025,3131,edwosb,26730.00,1
2025,3131,hubzone,62455.00,5
2025,3131,sdvosb,112228.54,18
2025,3131,vosb,148478.54,19
2025,3131,woman_owned,340032.19,40
2025,3132,all,140677468.01,2767
2025,3132,small_business,41687860.86,2053
2025,3132,sdb,9399596.35,153
2025,3132,eight_a,55361.00,9
2025,3132,wosb,4736544.41,97
2025,3132,edwosb,318805.25,22
2025,3132,hubzone,5486818.99,20
2025,3132,sdvosb,381118.53,40
2025,3132,vosb,1023032.14,69
2025,3132,woman_owned,8662014.02,420
2025,3133,all,90142798.35,908
2025,3133,small_business,15278701.76,653
2025,3133,sdb,815484.51,143
2025,3133,eight_a,90145.80,4
2025,3133,wosb,2982714.33,115
2025,3133,edwosb,75450.93,20
2025,3133,hubzone,77477.39,11
2025,3133,sdvosb,699788.74,52
2025,3133,vosb,887356.24,60
2025,3133,woman_owned,3152384.02,126
2025,3141,all,16417432.37,992
2025,3141,small_business,13009081.13,650
2025,3141,sdb,2183079.98,114
2025,3141,eight_a,183411.75,21
2025,3141,wosb,1169930.72,145
2025,3141,edwosb,59082.54,16
2025,3141,hubzone,155600.56,10
2025,3141,sdvosb,640783.56,42
2025,3141,vosb,1347145.25,168
2025,3141,woman_owned,1306333.06,174
2025,3149,all,570097892.25,14518
2025,3149,small_business,303774748.55,8235
2025,3149,sdb,92458655.07,1509
2025,3149,eight_a,16409699.63,54
2025,3149,wosb,21221565.53,1425
2025,3149,edwosb,9707658.79,873
2025,3149,hubzone,16570636.25,330
2025,3149,sdvosb,73443495.64,1121
2025,3149,vosb,75481032.54,1401
2025,3149,woman_owned,21869556.82,1475
2025,3151,all,42492194.05,387
2025,3151,small_business,20165210.74,259
2025,3151,sdb,5911264.00,37
2025,3151,eight_a,3537750.00,7
2025,3151,wosb,536699.18,17
2025,3151,hubzone,3537750.00,7
2025,3151,sdvosb,14643.50,2
2025,3151,vosb,14643.50,2
2025,3151,woman_owned,441986.62,18
2025,3152,all,1059122125.99,7761
2025,3152,small_business,601642310.08,5994
2025,3152,sdb,302316511.50,1835
2025,3152,eight_a,11779976.86,37
2025,3152,wosb,182230318.83,971
2025,3152,edwosb,29294348.92,169
2025,3152,hubzone,199354728.49,551
2025,3152,sdvosb,37799938.73,598
2025,3152,vosb,39384925.95,2177
2025,3152,woman_owned,201327292.56,1290
2025,3159,all,787206839.96,6338
2025,3159,small_business,395404879.71,4782
2025,3159,sdb,69880970.48,1421
2025,3159,eight_a,32021140.72,447
2025,3159,wosb,56945567.11,723
2025,3159,edwosb,6912374.51,245
2025,3159,hubzone,33025630.71,478
2025,3159,sdvosb,32123625.30,645
2025,3159,vosb,38747636.02,786
2025,3159,woman_owned,58082695.73,946
2025,3161,all,251162.61,18
2025,3161,small_business,162166.91,8
2025,3161,sdb,620.25,1
2025,3161,sdvosb,620.25,1
2025,3161,vosb,620.25,1
2025,3162,all,215143226.09,1189
2025,3162,small_business,125771385.44,984
2025,3162,sdb,2890015.32,366
2025,3162,eight_a,-4261.96,7
2025,3162,wosb,1747545.80,299
2025,3162,edwosb,1066802.20,265
2025,3162,hubzone,211467.25,17
2025,3162,sdvosb,288807.70,40
2025,3162,vosb,704051.09,74
2025,3162,woman_owned,35720162.43,344
2025,3169,all,10873216.98,604
2025,3169,small_business,8954101.90,564
2025,3169,sdb,2856743.04,138
2025,3169,eight_a,25505.21,13
2025,3169,wosb,226364.54,67
2025,3169,edwosb,75092.40,2
2025,3169,hubzone,484798.65,22
2025,3169,sdvosb,2916510.30,141
2025,3169,vosb,3925848.21,216
2025,3169,woman_owned,240184.54,79
2025,3211,all,6490107.02,392
2025,3211,small_business,6157340.36,374
2025,3211,sdb,1669765.37,122
2025,3211,eight_a,27840.20,2
2025,3211,wosb,2775853.62,102
2025,3211,edwosb,81882.99,3
2025,3211,hubzone,79495.90,18
2025,3211,sdvosb,187871.06,9
2025,3211,vosb,1009616.57,24
2025,3211,woman_owned,2891927.28,121
2025,3212,all,29952411.00,1465
2025,3212,small_business,29824456.91,1445
2025,3212,sdb,302575.83,31
2025,3212,eight_a,13390.48,2
2025,3212,wosb,597432.91,94
2025,3212,edwosb,-6228.26,10
2025,3212,hubzone,23340.50,3
2025,3212,sdvosb,7498717.81,454
2025,3212,vosb,9870429.63,564
2025,3212,woman_owned,719153.04,113
2025,3219,all,106252206.72,9930
2025,3219,small_business,60464096.32,1108
2025,3219,sdb,17915124.37,426
2025,3219,eight_a,14564003.58,64
2025,3219,wosb,9826009.95,159
2025,3219,edwosb,3347475.78,45
2025,3219,hubzone,5343517.61,38
2025,3219,sdvosb,18493281.41,281
2025,3219,vosb,18905754.02,303
2025,3219,woman_owned,10060033.60,169
2025,3221,all,192820810.88,22486
2025,3221,small_business,18414770.31,22378
2025,3221,sdb,3862468.97,250
2025,3221,eight_a,253442.90,66
2025,3221,wosb,14769004.13,22116
2025,3221,edwosb,14462485.22,22062
2025,3221,hubzone,403345.60,7
2025,3221,sdvosb,1812368.46,121
2025,3221,vosb,1848558.46,124
2025,3221,woman_owned,14797671.97,22180
2025,3222,all,165835188.87,92155
2025,3222,small_business,118478355.03,91517
2025,3222,sdb,18089727.10,4426
2025,3222,eight_a,7387551.28,151
2025,3222,wosb,22390029.51,5015
2025,3222,edwosb,12815798.29,1031
2025,3222,hubzone,1851464.47,209
2025,3222,sdvosb,14090106.32,2097
2025,3222,vosb,20732036.26,4339
2025,3222,woman_owned,22489593.28,5037
2025,3231,all,58522385.49,7959
2025,3231,small_business,27921660.14,2553
2025,3231,sdb,4959097.84,331
2025,3231,eight_a,3066609.25,44
2025,3231,wosb,1676455.56,670
2025,3231,edwosb,439618.28,177
2025,3231,hubzone,101690.77,62
2025,3231,sdvosb,429444.47,33
2025,3231,vosb,1254136.34,91
2025,3231,woman_owned,2015209.67,837
2025,3241,all,8458689122.37,377057
2025,3241,small_business,2343536873.24,278988
2025,3241,sdb,1132311598.75,167167
2025,3241,eight_a,188860238.51,131571
2025,3241,wosb,61480037.99,8057
2025,3241,edwosb,5694013.47,91
2025,3241,hubzone,789524247.83,2129
2025,3241,sdvosb,203924262.84,2468
2025,3241,vosb,321171096.23,27385
2025,3241,woman_owned,76049079.02,8790
2025,3251,all,770779379.91,10655
2025,3251,small_business,157544309.11,3506
2025,3251,sdb,39374960.89,1249
2025,3251,eight_a,1705271.81,40
2025,3251,wosb,20265343.27,610
2025,3251,edwosb,3386247.98,72
2025,3251,hubzone,16336512.95,456
2025,3251,sdvosb,31567432.92,910
2025,3251,vosb,33779505.54,1060
2025,3251,woman_owned,23118480.62,654
2025,3252,all,66469657.42,890
2025,3252,small_business,11534555.16,735
2025,3252,sdb,3385760.72,207
2025,3252,eight_a,784982.91,16
2025,3252,wosb,2289128.55,228
2025,3252,edwosb,451661.13,11
2025,3252,hubzone,1043524.05,21
2025,3252,sdvosb,927410.43,26
2025,3252,vosb,949193.50,38
2025,3252,woman_owned,2413645.97,235
2025,3253,all,16179944.47,558
2025,3253,small_business,14692365.76,490
2025,3253,sdb,2724892.27,164
2025,3253,eight_a,162521.15,22
2025,3253,wosb,488921.22,39
2025,3253,edwosb,395191.50,4
2025,3253,hubzone,429685.61,8
2025,3253,sdvosb,2112250.24,102
2025,3253,vosb,2112250.24,107
2025,3253,woman_owned,4822237.17,111
2025,3254,all,23750320331.53,160854
2025,3254,small_business,335103243.21,30445
2025,3254,sdb,183406716.18,3279
2025,3254,eight_a,50038584.12,875
2025,3254,wosb,27804571.45,21232
2025,3254,edwosb,2510039.51,45
2025,3254,hubzone,47793886.03,4
2025,3254,sdvosb,18968125.73,1652
2025,3254,vosb,68871081.33,2518
2025,3254,woman_owned,26341480.43,21286
2025,3255,all,183986919.45,157913
2025,3255,small_business,158102996.00,156774
2025,3255,sdb,125101611.29,154651
2025,3255,eight_a,6830193.56,4570
2025,3255,wosb,3588675.97,295
2025,3255,edwosb,390906.92,50
2025,3255,hubzone,161229.22,49
2025,3255,sdvosb,2974321.65,96
2025,3255,vosb,4533249.81,188
2025,3255,woman_owned,4822147.32,336
2025,3256,all,23780417.17,20612
2025,3256,small_business,18143937.10,19522
2025,3256,sdb,4782441.99,2679
2025,3256,eight_a,19131.91,54
2025,3256,wosb,6696205.43,2669
2025,3256,edwosb,247853.14,45
2025,3256,hubzone,177080.20,9
2025,3256,sdvosb,2326683.13,639
2025,3256,vosb,2359868.99,685
2025,3256,woman_owned,6795324.44,2754
2025,3259,all,2191743207.08,17046
2025,3259,small_business,508892128.92,15101
2025,3259,sdb,33122814.83,2075
2025,3259,eight_a,1620309.48,822
2025,3259,wosb,24354549.58,1153
2025,3259,edwosb,2105627.88,124
2025,3259,hubzone,13150460.35,557
2025,3259,sdvosb,22493179.08,8462
2025,3259,vosb,28589103.89,9582
2025,3259,woman_owned,24879427.65,1343
2025,3261,all,189825112.47,26259
2025,3261,small_business,155255413.14,24788
2025,3261,sdb,26341446.20,6531
2025,3261,eight_a,963388.40,237
2025,3261,wosb,31703917.10,7857
2025,3261,edwosb,12508547.44,175
2025,3261,hubzone,5563921.51,2538
2025,3261,sdvosb,27852304.93,800
2025,3261,vosb,30309643.94,1084
2025,3261,woman_owned,34413391.99,8996
2025,3262,all,217729028.53,8760
2025,3262,small_business,71835708.72,5686
2025,3262,sdb,14950189.78,1390
2025,3262,eight_a,1734986.44,98
2025,3262,wosb,7102131.32,978
2025,3262,edwosb,1348241.80,132
2025,3262,hubzone,5254320.69,159
2025,3262,sdvosb,8655834.18,252
2025,3262,vosb,9735505.29,394
2025,3262,woman_owned,7623778.89,1089
2025,3271,all,3220366.15,1701
2025,3271,small_business,2456718.60,1612
2025,3271,sdb,1363553.32,1394
2025,3271,eight_a,439253.17,40
2025,3271,wosb,329785.74,86
2025,3271,edwosb,70563.97,7
2025,3271,hubzone,130739.82,15
2025,3271,sdvosb,48011.70,35
2025,3271,vosb,240502.64,74
2025,3271,woman_owned,329785.74,86
2025,3272,all,8375432.13,302
2025,3272,small_business,5333293.22,231
2025,3272,sdb,539774.19,55
2025,3272,wosb,447724.34,35
2025,3272,edwosb,162090.06,6
2025,3272,hubzone,87855.00,2
2025,3272,sdvosb,329860.52,10
2025,3272,vosb,397308.18,19
2025,3272,woman_owned,496345.90,42
2025,3273,all,25139311.72,463
2025,3273,small_business,17353081.53,360
2025,3273,sdb,8080863.07,91
2025,3273,eight_a,218194.45,7
2025,3273,wosb,5008965.53,96
2025,3273,edwosb,984929.65,34
2025,3273,hubzone,1246508.55,6
2025,3273,sdvosb,1684927.71,41
2025,3273,vosb,2140022.02,58
2025,3273,woman_owned,5004338.38,105
2025,3274,all,396238.49,30
2025,3274,small_business,326685.34,14
2025,3274,wosb,21825.00,3
2025,3274,hubzone,21825.00,3
2025,3274,woman_owned,21825.00,3
2025,3279,all,112446235.70,3205
2025,3279,small_business,107578403.69,2910
2025,3279,sdb,28226338.24,1437
2025,3279,eight_a,462345.28,11
2025,3279,wosb,6950443.15,456
2025,3279,edwosb,472531.97,216
2025,3279,hubzone,781510.69,41
2025,3279,sdvosb,13271624.18,133
2025,3279,vosb,17416373.18,191
2025,3279,woman_owned,7689352.76,480
2025,3311,all,83144573.58,1368
2025,3311,small_business,79478939.51,1332
2025,3311,sdb,10613267.90,346
2025,3311,eight_a,379596.42,17
2025,3311,wosb,1523882.41,157
2025,3311,edwosb,641760.99,65
2025,3311,hubzone,28045733.03,68
2025,3311,sdvosb,1539071.45,219
2025,3311,vosb,7796679.97,231
2025,3311,woman_owned,1521728.41,159
2025,3312,all,41127808.87,3871
2025,3312,small_business,33407736.26,3664
2025,3312,sdb,9700967.33,902
2025,3312,eight_a,2125482.98,100
2025,3312,wosb,5189868.92,754
2025,3312,edwosb,1751344.01,153
2025,3312,hubzone,1086181.11,494
2025,3312,sdvosb,3423458.42,348
2025,3312,vosb,3715744.22,407
2025,3312,woman_owned,5322679.00,774
2025,3313,all,26383349.05,3665
2025,3313,small_business,11722328.13,3457
2025,3313,sdb,2975288.14,2118
2025,3313,eight_a,53165.55,6
2025,3313,wosb,1513191.72,227
2025,3313,edwosb,99609.00,11
2025,3313,hubzone,2298568.69,123
2025,3313,sdvosb,634263.26,65
2025,3313,vosb,1214545.00,348
2025,3313,woman_owned,1726104.16,256
2025,3314,all,2331384498.27,3029
2025,3314,small_business,256051702.62,2341
2025,3314,sdb,9953731.54,633
2025,3314,eight_a,943557.51,32
2025,3314,wosb,5913178.20,312
2025,3314,edwosb,831522.58,95
2025,3314,hubzone,4439696.47,223
2025,3314,sdvosb,3895791.06,349
2025,3314,vosb,4749136.42,526
2025,3314,woman_owned,7485420.40,386
2025,3315,all,19005666.26,443
2025,3315,small_business,3785753.60,353
2025,3315,sdb,339254.44,54
2025,3315,eight_a,4262.30,3
2025,3315,wosb,541999.52,35
2025,3315,edwosb,8460.50,2
2025,3315,hubzone,30720.08,11
2025,3315,sdvosb,28649.70,14
2025,3315,vosb,318652.45,36
2025,3315,woman_owned,1868695.18,52
2025,3321,all,77955210.97,7655
2025,3321,small_business,51876123.99,6104
2025,3321,sdb,10227326.46,2005
2025,3321,eight_a,1108363.59,107
2025,3321,wosb,5105177.57,1120
2025,3321,edwosb,1206330.44,200
2025,3321,hubzone,1569923.38,329
2025,3321,sdvosb,5778337.01,917
2025,3321,vosb,6823229.18,1072
2025,3321,woman_owned,5390970.07,1263
2025,3322,all,112918152.96,91451
2025,3322,small_business,82624178.58,85771
2025,3322,sdb,15124047.36,4849
2025,3322,eight_a,1828364.28,181
2025,3322,wosb,10074385.92,15643
